node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
Germ_Line_Mutation,regular,0,2,2,0.000000,0.000212,False,839,1
Gingival_Hyperplasia,regular,1,0,1,0.000000,0.000235,False,607,1
Gingival_Overgrowth,regular,3,0,3,0.000000,0.000418,False,608,1
Glomerulonephritis,regular,0,3,3,0.000000,0.000212,False,840,1
Glomerulosclerosis,regular,1,0,1,0.000000,0.000584,False,69,1
Glucocorticoid_remediable_aldosteronism,regular,0,1,1,0.000000,0.000212,False,841,1
Glucocorticoids,regular,0,13,13,0.000000,0.000212,False,843,1
Glucose,regular,0,16,16,0.000000,0.000212,False,844,1
Glucose_Intolerance,regular,1,0,1,0.000000,0.000217,False,660,1
Glutamate,regular,0,9,9,0.000000,0.000212,False,845,1
Glutamates,regular,0,2,2,0.000000,0.000212,False,846,1
Glutathione,regular,0,1,1,0.000000,0.000212,False,847,1
Glycerol,regular,0,1,1,0.000000,0.000212,False,848,1
Glycogen_Synthase_Kinase_3,regular,0,1,1,0.000000,0.000212,False,849,1
Glycogen_storage_disease_type_II,regular,1,0,1,0.000000,0.000214,False,850,1
Glycosylation_End_Products_Advanced,regular,0,4,4,0.000000,0.000212,False,851,1
Glycyrrhizic_Acid,regular,0,1,1,0.000000,0.000212,False,852,1
Gout,regular,1,0,1,0.000000,0.000380,False,853,1
Graft_loss,regular,1,0,1,0.000000,0.000273,False,854,1
Graft_vs_Host_Disease,regular,0,1,1,0.000000,0.000212,False,855,1
Gram_Negative_Bacteria,regular,0,4,4,0.000000,0.000212,False,856,1
Gram_Positive_Bacteria,regular,0,2,2,0.000000,0.000212,False,857,1
Gram_Positive_Cocci,regular,0,1,1,0.000000,0.000212,False,858,1
Gram_negative_bacillus,regular,0,2,2,0.000000,0.000212,False,859,1
Granuloma,regular,1,0,1,0.000000,0.000238,False,501,1
Granulomatous_Disease_Chronic,regular,1,0,1,0.000000,0.000214,False,860,1
Graves_Disease,regular,0,1,1,0.000000,0.000212,False,862,1
Growth,regular,12,0,12,0.000000,0.002102,False,40,1
Growth_arrest,regular,2,0,2,0.000000,0.000245,False,863,1
Growth_retardation,regular,1,0,1,0.000000,0.000215,False,864,1
HIV,regular,0,3,3,0.000000,0.000212,False,865,1
HIV_1,regular,0,1,1,0.000000,0.000212,False,866,1
HIV_Infections,regular,0,3,3,0.000000,0.000212,False,867,1
HM13_gene_HM13,regular,0,1,1,0.000000,0.000212,False,868,1
HMGB1_Protein,regular,0,1,1,0.000000,0.000212,False,869,1
Haemophilus_influenzae,regular,0,5,5,0.000000,0.000212,False,871,1
Haemophilus_influenzae_type_b_bacteria,regular,0,2,2,0.000000,0.000212,False,872,1
Hallopeau_Siemens_Disease,regular,1,0,1,0.000000,0.000214,False,873,1
Halothane,regular,0,1,1,0.000000,0.000212,False,874,1
Hantavirus,regular,0,3,3,0.000000,0.000212,False,876,1
Hashimoto_Disease,regular,0,1,1,0.000000,0.000212,False,877,1
Headache,regular,6,0,6,0.000000,0.001468,False,70,1
Heart_Arrest,regular,2,1,3,0.000000,0.000424,False,88,1
Heart_Injuries,regular,1,0,1,0.000000,0.000228,False,693,1
Helicobacter_Infections,regular,0,5,5,0.000000,0.000212,False,878,1
Helicobacter_pylori,regular,0,9,9,0.000000,0.000212,False,880,1
Helminths,regular,0,1,1,0.000000,0.000212,False,881,1
Hematoma,regular,1,0,1,0.000000,0.000221,False,882,1
Hemiparesis,regular,1,0,1,0.000000,0.000503,False,47,1
Hemiplegia,regular,1,0,1,0.000000,0.000503,False,48,1
Hemophilia_A,regular,1,0,1,0.000000,0.000214,False,883,1
Hemorrhagic_Fever_with_Renal_Syndrome,regular,1,0,1,0.000000,0.000273,False,875,1
Hemorrhagic_Fevers_Viral,regular,2,0,2,0.000000,0.000308,False,705,1
Hemorrhagic_cystitis,regular,1,0,1,0.000000,0.000238,False,605,1
Heparin,regular,0,2,2,0.000000,0.000212,False,884,1
Hepatic_Vein_Thrombosis,regular,1,0,1,0.000000,0.000275,False,82,1
Hepatic_necrosis,regular,1,0,1,0.000000,0.000233,False,187,1
Hepatitis,regular,4,0,4,0.000000,0.000325,False,568,1
Hepatitis_B,regular,0,3,3,0.000000,0.000212,False,885,1
Hepatitis_B_Chronic,regular,0,1,1,0.000000,0.000212,False,886,1
Hepatitis_B_Virus,regular,0,4,4,0.000000,0.000212,False,887,1
Hepatitis_C,regular,0,3,3,0.000000,0.000212,False,888,1
Hepatitis_C_Chronic,regular,0,1,1,0.000000,0.000212,False,889,1
Hepatitis_C_virus,regular,0,7,7,0.000000,0.000212,False,891,1
Hepatitis_Chronic,regular,1,1,2,0.000000,0.000238,False,890,1
Hepatocarcinogenesis,regular,1,0,1,0.000000,0.000243,False,670,1
Hepatolenticular_Degeneration,regular,1,0,1,0.000000,0.000214,False,892,1
Hepatotoxicity,regular,8,0,8,0.000000,0.000393,False,188,1
Hereditary_hemochromatosis,regular,1,0,1,0.000000,0.000214,False,893,1
Hereditary_hemorrhagic_telangiectasia,regular,1,0,1,0.000000,0.000214,False,894,1
Herpesviridae,regular,0,1,1,0.000000,0.000212,False,897,1
Herpesvirus_1_Human,regular,0,4,4,0.000000,0.000212,False,898,1
Herpesvirus_4_Human,regular,0,5,5,0.000000,0.000212,False,902,1
Histamine,regular,0,5,5,0.000000,0.000212,False,903,1
Histopathology,regular,1,0,1,0.000000,0.000215,False,904,1
Hormones,regular,0,1,1,0.000000,0.000212,False,905,1
Hospital_admission,regular,9,0,9,0.000000,0.003452,False,6,1
Hospitalization,regular,26,0,26,0.000000,0.007423,False,7,1
Human_Papillomavirus,regular,0,7,7,0.000000,0.000212,False,907,1
Human_T_lymphotropic_virus_1,regular,0,2,2,0.000000,0.000212,False,909,1
Human_cells,regular,2,0,2,0.000000,0.000224,False,910,1
Human_herpesvirus_3,regular,0,2,2,0.000000,0.000212,False,911,1
Huntington_Disease,regular,1,0,1,0.000000,0.000214,False,912,1
Hydrocephalus,regular,4,0,4,0.000000,0.000822,False,83,1
Hydrocortisone,regular,0,1,1,0.000000,0.000212,False,913,1
Hydrogen_Peroxide,regular,0,11,11,0.000000,0.000212,False,914,1
Hydroxydopamine,regular,0,1,1,0.000000,0.000212,False,915,1
Hydroxymethylglutaryl_CoA_Reductase_Inhibitors,regular,0,2,2,0.000000,0.000212,False,917,1
Hyperactive_behavior,regular,3,0,3,0.000000,0.000429,False,276,1
Hyperaldosteronism,regular,0,1,1,0.000000,0.000212,False,918,1
Hyperalgesia,regular,6,0,6,0.000000,0.000515,False,485,1
Hypercholesterolemia_Familial,regular,1,0,1,0.000000,0.000214,False,919,1
Hyperemia,regular,1,0,1,0.000000,0.000273,False,221,1
Hypernatremia,regular,0,1,1,0.000000,0.000212,False,920,1
Hyperparathyroidism,regular,0,1,1,0.000000,0.000212,False,921,1
Hyperparathyroidism_Secondary,regular,2,0,2,0.000000,0.000726,False,14,1
Hyperphagia,regular,0,1,1,0.000000,0.000212,False,923,1
Hyperprolactinemia,regular,1,0,1,0.000000,0.000233,False,334,1
Hypertension_Renovascular,regular,2,1,3,0.000000,0.000389,False,786,1
Hypertensive,regular,2,0,2,0.000000,0.000266,False,303,1
Hypertensive_heart_disease_NOS,regular,1,0,1,0.000000,0.000584,False,71,1
Hyperthyroidism,regular,2,0,2,0.000000,0.000396,False,861,1
Hypertrophy_Left_Ventricular,regular,4,0,4,0.000000,0.000726,False,74,1
Hypokinesia,regular,1,0,1,0.000000,0.000214,False,925,1
Hyponatremia,regular,2,0,2,0.000000,0.000275,False,351,1
Hypophosphatasia,regular,1,0,1,0.000000,0.000214,False,926,1
Hypopituitarism,regular,1,0,1,0.000000,0.000276,False,423,1
Hypoplasia,regular,0,1,1,0.000000,0.000212,False,927,1
Hypotension,regular,3,0,3,0.000000,0.000277,False,928,1
Hypothyroidism,regular,5,0,5,0.000000,0.000938,False,273,1
IGA_Glomerulonephritis,regular,0,2,2,0.000000,0.000212,False,929,1
IMPACT_gene,regular,0,6,6,0.000000,0.000212,False,931,1
Ibotenic_Acid,regular,0,1,1,0.000000,0.000212,False,932,1
Immobilization,regular,0,5,5,0.000000,0.000212,False,933,1
Immune_Mediated_Adverse_Reaction,regular,1,0,1,0.000000,0.000235,False,934,1
Immune_System_Diseases,regular,0,1,1,0.000000,0.000212,False,935,1
Immune_Tolerance,regular,2,0,2,0.000000,0.000238,False,936,1
Immune_response,regular,8,0,8,0.000000,0.001282,False,35,1
Immunity,regular,5,0,5,0.000000,0.000440,False,147,1
Immunization,regular,0,1,1,0.000000,0.000212,False,937,1
Immunologic_Adjuvants,regular,0,1,1,0.000000,0.000212,False,938,1
Immunologic_Deficiency_Syndromes,regular,2,0,2,0.000000,0.000274,False,939,1
Immunosuppressive_Agents,regular,0,1,1,0.000000,0.000212,False,940,1
Implantation_procedure,regular,0,3,3,0.000000,0.000212,False,941,1
Implants,regular,0,2,2,0.000000,0.000212,False,942,1
Inactivation,regular,3,1,4,0.000000,0.000252,False,735,1
Increased_calorie_diet,regular,0,1,1,0.000000,0.000212,False,943,1
Indomethacin,regular,0,4,4,0.000000,0.000212,False,944,1
Induction,regular,0,2,2,0.000000,0.000212,False,945,1
Infection_by_Cryptococcus_neoformans,regular,1,0,1,0.000000,0.000258,False,597,1
Infectious_Mononucleosis,regular,1,0,1,0.000000,0.000249,False,899,1
Infectious_agent,regular,0,1,1,0.000000,0.000212,False,946,1
Infectious_bovine_keratoconjunctivitis,regular,1,0,1,0.000000,0.000303,False,817,1
Infectious_disease_of_lung,regular,0,1,1,0.000000,0.000212,False,947,1
Infertility,regular,6,0,6,0.000000,0.001424,False,33,1
Infertility_Male,regular,2,0,2,0.000000,0.000661,False,154,1
Infiltration,regular,2,1,3,0.000000,0.000217,False,948,1
Inflammasomes,regular,0,3,3,0.000000,0.000212,False,950,1
Inflammation_Mediators,regular,0,1,1,0.000000,0.000212,False,951,1
Inflammation_allergic,regular,1,0,1,0.000000,0.000238,False,952,1
Inflammatory_disorder,regular,1,0,1,0.000000,0.000220,False,953,1
Inflammatory_pain,regular,1,0,1,0.000000,0.000249,False,809,1
Infusion_procedures,regular,0,1,1,0.000000,0.000212,False,955,1
Inherited_neuropathies,regular,1,0,1,0.000000,0.000214,False,956,1
Injection,regular,0,1,1,0.000000,0.000212,False,957,1
Injection_procedure,regular,0,25,25,0.000000,0.000212,False,959,1
Injections_Intraperitoneal,regular,0,4,4,0.000000,0.000212,False,960,1
Injury_of_stomach,regular,1,0,1,0.000000,0.000216,False,749,1
Injury_to_kidney_NOS,regular,1,0,1,0.000000,0.000223,False,543,1
Injury_to_liver_NOS,regular,5,0,5,0.000000,0.000284,False,189,1
Insemination,regular,0,1,1,0.000000,0.000212,False,961,1
Inspiration_function,regular,0,1,1,0.000000,0.000212,False,962,1
Insulin,regular,0,9,9,0.000000,0.000212,False,963,1
Insulin_Like_Growth_Factor_I,regular,0,2,2,0.000000,0.000212,False,964,1
Insulin_Receptor_INSR,regular,0,1,1,0.000000,0.000212,False,965,1
Interleukin_17,regular,0,1,1,0.000000,0.000212,False,966,1
Interleukin_1_beta,regular,0,4,4,0.000000,0.000212,False,967,1
Interleukin_6,regular,0,1,1,0.000000,0.000212,False,968,1
Intervention_regimes,regular,3,0,3,0.000000,0.001107,False,16,1
Interventional_procedure,regular,0,1,1,0.000000,0.000212,False,969,1
Intestinal_Diseases,regular,1,0,1,0.000000,0.000229,False,312,1
Intestinal_Microbiome,regular,0,4,4,0.000000,0.000212,False,970,1
Intestinal_Obstruction,regular,3,0,3,0.000000,0.000923,False,158,1
Intoxication,regular,2,0,2,0.000000,0.000219,False,750,1
Intracellular_parasite,regular,0,1,1,0.000000,0.000212,False,971,1
Intracranial_Aneurysm,regular,0,1,1,0.000000,0.000212,False,972,1
Intracranial_Hemorrhages,regular,1,1,2,0.000000,0.000584,False,75,1
Intubation_Intratracheal,regular,0,1,1,0.000000,0.000212,False,973,1
Iodoacetate,regular,0,1,1,0.000000,0.000212,False,974,1
Ionizing_radiation,regular,0,1,1,0.000000,0.000212,False,975,1
Ions,regular,0,7,7,0.000000,0.000212,False,976,1
Iron,regular,0,6,6,0.000000,0.000212,False,977,1
Iron_deficiency,regular,0,1,1,0.000000,0.000212,False,978,1
Irritants,regular,0,2,2,0.000000,0.000212,False,979,1
Isoflurane,regular,0,2,2,0.000000,0.000212,False,980,1
Isolate_microorganism,regular,0,1,1,0.000000,0.000212,False,981,1
Isoproterenol,regular,0,12,12,0.000000,0.000212,False,985,1
Japanese_encephalitis_virus,regular,0,1,1,0.000000,0.000212,False,986,1
Juvenile_Neuronal_Ceroid_Lipfuscinosis,regular,1,0,1,0.000000,0.000214,False,987,1
Juxtaglomerular_tumor,regular,0,1,1,0.000000,0.000212,False,988,1
Kainate,regular,0,3,3,0.000000,0.000212,False,989,1
Kainic_Acid,regular,0,6,6,0.000000,0.000212,False,990,1
Kaolin,regular,0,1,1,0.000000,0.000212,False,991,1
Ketamine,regular,0,1,1,0.000000,0.000212,False,992,1
Kidney_Transplantation,regular,0,1,1,0.000000,0.000212,False,993,1
Kidney_Tubular_Necrosis_Acute,regular,0,1,1,0.000000,0.000212,False,994,1
Klebsiella_pneumonia_bacterium,regular,0,2,2,0.000000,0.000212,False,995,1
LRRK2_gene_LRRK2,regular,0,1,1,0.000000,0.000212,False,996,1
Labor_Childbirth,regular,6,0,6,0.000000,0.002503,False,43,1
Lack_of_sensation,regular,19,0,19,0.000000,0.002731,False,92,1
Leber_s_amaurosis,regular,1,0,1,0.000000,0.000214,False,997,1
Left_ventricular_systolic_dysfunction,regular,0,2,2,0.000000,0.000212,False,998,1
Legionella_pneumophila,regular,0,1,1,0.000000,0.000212,False,999,1
Leigh_Disease,regular,1,0,1,0.000000,0.000214,False,1000,1
Leishmaniasis,regular,2,0,2,0.000000,0.000339,False,1001,1
Leptin_LEP,regular,0,2,2,0.000000,0.000212,False,1003,1
Lesion_of_stomach,regular,1,0,1,0.000000,0.000216,False,751,1
Leucodystrophy_NOS,regular,1,0,1,0.000000,0.000214,False,1004,1
Leukemia_Lymphoma_T_Cell_Acute_HTLV_I_Associated,regular,1,0,1,0.000000,0.000303,False,908,1
Leukoencephalopathy,regular,1,0,1,0.000000,0.000214,False,1005,1
Leukopenia,regular,1,0,1,0.000000,0.000219,False,1006,1
Leukosis_Virus_Avian,regular,0,1,1,0.000000,0.000212,False,1007,1
Leukotriene_C4,regular,0,1,1,0.000000,0.000212,False,1008,1
Leukotriene_D4,regular,0,1,1,0.000000,0.000212,False,1009,1
Levodopa,regular,0,3,3,0.000000,0.000212,False,1010,1
Lewy_Body_Disease,regular,1,0,1,0.000000,0.000907,False,123,1
Licorice,regular,0,1,1,0.000000,0.000212,False,1011,1
Lidocaine,regular,0,2,2,0.000000,0.000212,False,1012,1
Ligation,regular,0,20,20,0.000000,0.000212,False,1014,1
Ligature,regular,0,1,1,0.000000,0.000212,False,1017,1
Lipid_Peroxidation,regular,0,2,2,0.000000,0.000212,False,1018,1
Lipids,regular,0,6,6,0.000000,0.000212,False,1019,1
Lipoma,regular,0,1,1,0.000000,0.000212,False,1020,1
Lipopolysaccharides,regular,0,76,76,0.000000,0.000212,False,1030,1
Lipoproteins,regular,0,1,1,0.000000,0.000212,False,1031,1
Liquid_substance,regular,0,1,1,0.000000,0.000212,False,1032,1
Listeria_monocytogenes,regular,0,4,4,0.000000,0.000212,False,1034,1
Listeriosis,regular,1,0,1,0.000000,0.000258,False,1033,1
Lithium,regular,0,1,1,0.000000,0.000212,False,1035,1
Little_s_Disease,regular,0,1,1,0.000000,0.000212,False,1036,1
Liver_carcinoma,regular,2,0,2,0.000000,0.000288,False,671,1
Liver_damage,regular,7,0,7,0.000000,0.000289,False,190,1
Liver_neoplasms,regular,1,0,1,0.000000,0.000243,False,672,1
Long_Intergenic_Non_Protein_Coding_RNA,regular,0,1,1,0.000000,0.000212,False,1037,1
Long_QT_Syndrome,regular,1,0,1,0.000000,0.000214,False,1038,1
Low_Back_Pain,regular,2,0,2,0.000000,0.000804,False,118,1
Low_Density_Lipoproteins,regular,0,1,1,0.000000,0.000212,False,1039,1
Lung_Diseases_Interstitial,regular,0,1,1,0.000000,0.000212,False,1041,1
Lung_Injury,regular,2,0,2,0.000000,0.000235,False,428,1
Lupus_Erythematosus_Systemic,regular,0,2,2,0.000000,0.000212,False,1043,1
Luteolin,regular,0,1,1,0.000000,0.000212,False,1044,1
Lyme_Disease,regular,1,0,1,0.000000,0.000303,False,440,1
Lymphocyte_Activation,regular,1,0,1,0.000000,0.000258,False,569,1
Lymphoma,regular,2,0,2,0.000000,0.000254,False,900,1
Lymphoproliferative_Disorders,regular,1,0,1,0.000000,0.000249,False,901,1
Lysosomal_Storage_Diseases,regular,1,0,1,0.000000,0.000214,False,1045,1
MAPK8_gene_MAPK8,regular,0,1,1,0.000000,0.000212,False,1046,1
MAPT,regular,0,2,2,0.000000,0.000212,False,1047,1
MAPT_protein_human_MAPT,regular,0,2,2,0.000000,0.000212,False,1048,1
MG_132,regular,0,1,1,0.000000,0.000212,False,1049,1
MK_801,regular,0,1,1,0.000000,0.000212,False,1050,1
MRSA_Methicillin_resistant_Staphylococcus_aureus_infection,regular,0,4,4,0.000000,0.000212,False,1051,1
MYC_gene_MYC,regular,0,2,2,0.000000,0.000212,False,1052,1
Macrophage_Activation,regular,1,0,1,0.000000,0.000215,False,1021,1
Magnesium,regular,0,1,1,0.000000,0.000212,False,1053,1
Magnetic_Resonance_Imaging,regular,0,1,1,0.000000,0.000212,False,1054,1
Malignant_disease,regular,0,1,1,0.000000,0.000212,False,1056,1
Malignant_mesothelioma,regular,1,0,1,0.000000,0.000249,False,358,1
Malignant_neoplasm_of_lung,regular,1,1,2,0.000000,0.000238,False,490,1
Malignant_neoplasm_of_prostate,regular,0,1,1,0.000000,0.000212,False,1057,1
Malignant_neoplasm_of_stomach,regular,1,0,1,0.000000,0.000233,False,879,1
Malignant_tumor_of_cervix,regular,1,0,1,0.000000,0.000238,False,906,1
Malignant_tumor_of_colon,regular,2,0,2,0.000000,0.000303,False,387,1
Malposition,regular,0,1,1,0.000000,0.000212,False,1058,1
Mammary_Neoplasms,regular,4,0,4,0.000000,0.000356,False,168,1
Manganese,regular,0,1,1,0.000000,0.000212,False,1059,1
Manic,regular,1,0,1,0.000000,0.000303,False,324,1
Marfan_Syndrome,regular,1,0,1,0.000000,0.000214,False,1060,1
Massive_hemorrhage,regular,0,1,1,0.000000,0.000212,False,1061,1
Mastitis_Bovine,regular,1,0,1,0.000000,0.000228,False,1062,1
Materials,regular,0,4,4,0.000000,0.000212,False,1063,1
Measles,regular,0,1,1,0.000000,0.000212,False,1064,1
Melioidosis,regular,1,0,1,0.000000,0.000273,False,450,1
Membrane_Potential_Mitochondrial,regular,0,1,1,0.000000,0.000212,False,1065,1
Memory_Loss,regular,1,0,1,0.000000,0.000907,False,124,1
Meningitis_Bacterial,regular,2,0,2,0.000000,0.000274,False,1066,1
Meningoencephalitis,regular,1,0,1,0.000000,0.000258,False,598,1
Menkes_Kinky_Hair_Syndrome,regular,1,0,1,0.000000,0.000214,False,1067,1
Mental_deterioration,regular,0,1,1,0.000000,0.000212,False,1068,1
Mental_disorders,regular,0,1,1,0.000000,0.000212,False,1069,1
Mercuric_chloride,regular,0,1,1,0.000000,0.000212,False,1070,1
Mercury,regular,0,2,2,0.000000,0.000212,False,1071,1
Mesothelioma,regular,1,0,1,0.000000,0.000249,False,359,1
Metabolic_syndrome,regular,4,2,6,0.000000,0.000495,True,127,98
Metabolites,regular,0,1,1,0.000000,0.000212,False,1072,1
Metals,regular,0,6,6,0.000000,0.000212,False,1073,1
Metals_Heavy,regular,0,3,3,0.000000,0.000212,False,1074,1
Metformin,regular,0,1,1,0.000000,0.000212,False,1075,1
Methacholine,regular,0,2,2,0.000000,0.000212,False,1076,1
Methamphetamine,regular,0,2,2,0.000000,0.000212,False,1077,1
Methimazole,regular,0,1,1,0.000000,0.000212,False,1078,1
Methohexital,regular,0,1,1,0.000000,0.000212,False,1079,1
Methotrexate,regular,0,3,3,0.000000,0.000212,False,1080,1
Methoxamine,regular,0,1,1,0.000000,0.000212,False,1081,1
Methyl_Methanesulfonate,regular,0,1,1,0.000000,0.000212,False,1082,1
Methylcholanthrene,regular,0,3,3,0.000000,0.000212,False,1085,1
Methylnitronitrosoguanidine,regular,0,1,1,0.000000,0.000212,False,1086,1
Methylnitrosourea,regular,0,4,4,0.000000,0.000212,False,1087,1
Metronidazole,regular,0,1,1,0.000000,0.000212,False,1088,1
MicroRNAs,regular,0,5,5,0.000000,0.000212,False,1090,1
Microorganism,regular,0,3,3,0.000000,0.000212,False,1091,1
Microplastics,regular,0,2,2,0.000000,0.000212,False,1092,1
Midazolam,regular,0,2,2,0.000000,0.000212,False,1093,1
Middle_Cerebral_Artery_Occlusion,regular,0,5,5,0.000000,0.000212,False,1094,1
Migraine_Disorders,regular,0,2,2,0.000000,0.000212,False,1095,1
Mineralocorticoid_Receptor,regular,0,1,1,0.000000,0.000212,False,1096,1
Mineralocorticoids,regular,0,1,1,0.000000,0.000212,False,1097,1
Mitochondrial_Diseases,regular,2,0,2,0.000000,0.000259,False,619,1
Mitochondrial_Encephalomyopathies,regular,1,0,1,0.000000,0.000214,False,1098,1
Mitogen_Activated_Protein_Kinases,regular,0,1,1,0.000000,0.000212,False,1099,1
Mitral_Valve_Prolapse,regular,0,1,1,0.000000,0.000212,False,1100,1
Mixture,regular,0,1,1,0.000000,0.000212,False,1101,1
Molecule,regular,0,2,2,0.000000,0.000212,False,1102,1
Moloney_Leukemia_Virus,regular,0,1,1,0.000000,0.000212,False,1103,1
Monoclonal_Antibodies,regular,0,1,1,0.000000,0.000212,False,1104,1
Monocrotaline,regular,0,3,3,0.000000,0.000212,False,1105,1
Morphine,regular,0,2,2,0.000000,0.000212,False,1106,1
Morphologically_altered_structure,regular,1,0,1,0.000000,0.000215,False,1022,1
Motor_Neuron_Disease,regular,1,0,1,0.000000,0.000214,False,1107,1
Mouse_Model,regular,9,0,9,0.000000,0.000404,False,130,1
Movement,regular,1,0,1,0.000000,0.003028,False,63,1
Movement_Disorders,regular,1,0,1,0.000000,0.000233,False,335,1
Moyamoya_Disease,regular,0,1,1,0.000000,0.000212,False,1108,1
Mucositis,regular,2,0,2,0.000000,0.000279,False,793,1
Multidrug_resistant_bacteria,regular,0,1,1,0.000000,0.000212,False,1109,1
Multiple_Organ_Failure,regular,2,1,3,0.000000,0.000762,False,28,1
Multiple_Sclerosis,regular,0,4,4,0.000000,0.000212,False,1110,1
Multisystem_disorder,regular,1,0,1,0.000000,0.000214,False,1111,1
Murine_sarcoma_viruses,regular,0,1,1,0.000000,0.000212,False,1112,1
Muscular_Atrophy,regular,4,0,4,0.000000,0.000353,False,634,1
Muscular_Dystrophies,regular,1,0,1,0.000000,0.000214,False,1113,1
Muscular_Dystrophies_Limb_Girdle,regular,1,0,1,0.000000,0.000214,False,1114,1
Muscular_Dystrophy_Duchenne,regular,1,0,1,0.000000,0.000214,False,1115,1
Musculoskeletal_Diseases,regular,0,1,1,0.000000,0.000212,False,1116,1
Mustard_Gas,regular,0,1,1,0.000000,0.000212,False,1117,1
Mutagens,regular,0,1,1,0.000000,0.000212,False,1118,1
Mutation,regular,0,135,135,0.000000,0.000212,False,1156,1
Mutation_Missense,regular,0,2,2,0.000000,0.000212,False,1157,1
Myasthenic_Syndromes_Congenital,regular,1,0,1,0.000000,0.000214,False,1119,1
Mycobacterium_avium_Complex,regular,0,2,2,0.000000,0.000212,False,1158,1
Mycobacterium_bovis,regular,0,1,1,0.000000,0.000212,False,1159,1
Mycobacterium_leprae,regular,0,2,2,0.000000,0.000212,False,1160,1
Mycobacterium_tuberculosis,regular,0,5,5,0.000000,0.000212,False,1161,1
Mycoplasma_pneumoniae,regular,0,1,1,0.000000,0.000212,False,1162,1
Mycotoxins,regular,0,2,2,0.000000,0.000212,False,1163,1
Myelin_Basic_Proteins,regular,0,1,1,0.000000,0.000212,False,1164,1
Myelosuppression,regular,2,0,2,0.000000,0.000222,False,1165,1
Myocardial_dysfunction,regular,3,0,3,0.000000,0.000725,False,29,1
Myocardial_fibrosis,regular,1,0,1,0.000000,0.000584,False,93,1
Myocardial_necrosis,regular,1,0,1,0.000000,0.000228,False,982,1
Myopathies_Nemaline,regular,1,0,1,0.000000,0.000214,False,1120,1
Myopathy,regular,3,0,3,0.000000,0.000485,False,916,1
NEPHROTOXICITY,regular,9,0,9,0.000000,0.000686,False,271,1
NF_kappa_B,regular,0,3,3,0.000000,0.000212,False,1166,1
NG_Nitroarginine_Methyl_Ester,regular,0,1,1,0.000000,0.000212,False,1167,1
NOS3_protein_human_NOS3,regular,0,2,2,0.000000,0.000212,False,1168,1
NR0B1_gene_NR0B1,regular,0,1,1,0.000000,0.000212,False,1169,1
N_Methylaspartate,regular,0,4,4,0.000000,0.000212,False,1170,1
Na_K_Exchanging_ATPase,regular,0,1,1,0.000000,0.000212,False,1171,1
Naloxone,regular,0,1,1,0.000000,0.000212,False,1172,1
Nanotubes_Carbon,regular,0,1,1,0.000000,0.000212,False,1173,1
Nausea,regular,2,0,2,0.000000,0.000225,False,544,1
Necrotic_enteritis,regular,1,0,1,0.000000,0.000303,False,552,1
Neisseria_meningitidis,regular,0,4,4,0.000000,0.000212,False,1174,1
Nematoda,regular,0,1,1,0.000000,0.000212,False,1175,1
Neonatal_diabetes_mellitus,regular,1,0,1,0.000000,0.000214,False,1121,1
Neonatal_infection,regular,1,0,1,0.000000,0.000243,False,1176,1
Nephrectomy,regular,0,2,2,0.000000,0.000212,False,1177,1
Nephrosclerosis,regular,1,0,1,0.000000,0.000584,False,94,1
Nephrotic_Syndrome,regular,1,0,1,0.000000,0.000303,False,796,1
Nerve_injury_NOS,regular,0,1,1,0.000000,0.000212,False,1178,1
Neural_Development,regular,1,0,1,0.000000,0.000503,False,49,1
Neurocysticercosis,regular,0,1,1,0.000000,0.000212,False,1179,1
Neurofibrillary_Tangles,regular,1,1,2,0.000000,0.000907,True,127,98
Neuroinflammation,regular,1,0,1,0.000000,0.000215,False,1023,1
Neurokinin_A,regular,0,1,1,0.000000,0.000212,False,1180,1
Neuromuscular_Diseases,regular,1,0,1,0.000000,0.000214,False,1122,1
Neuronal_Differentiation,regular,1,0,1,0.000000,0.000273,False,1181,1
Neuropathic_pain,regular,5,0,5,0.000000,0.000898,False,141,1
Neuropathy,regular,7,0,7,0.000000,0.000508,False,38,1
Neurotoxins,regular,0,5,5,0.000000,0.000212,False,1182,1
Neutropenia,regular,2,0,2,0.000000,0.000222,False,1183,1
Neutrophilia,regular,1,0,1,0.000000,0.000215,False,1024,1
Niacinamide,regular,0,1,1,0.000000,0.000212,False,1184,1
Nicotine,regular,0,5,5,0.000000,0.000212,False,1185,1
Nicotinic_Receptors,regular,0,1,1,0.000000,0.000212,False,1186,1
Niemann_Pick_Diseases,regular,1,0,1,0.000000,0.000214,False,1123,1
Nitric_Oxide,regular,0,12,12,0.000000,0.000212,False,1188,1
Nitric_Oxide_Synthase,regular,0,1,1,0.000000,0.000212,False,1189,1
Nitroarginine,regular,0,1,1,0.000000,0.000212,False,1190,1
Nitroglycerin,regular,0,4,4,0.000000,0.000212,False,1191,1
Nitrous_Oxide,regular,0,1,1,0.000000,0.000212,False,1192,1
Noise,regular,0,1,1,0.000000,0.000212,False,1193,1
Nonalcoholic_Steatohepatitis,regular,2,0,2,0.000000,0.000228,False,663,1
Noncommunicable_Diseases,regular,0,1,1,0.000000,0.000212,False,1194,1
Nontuberculous_Mycobacteria,regular,0,2,2,0.000000,0.000212,False,1195,1
Norepinephrine,regular,0,5,5,0.000000,0.000212,False,1197,1
