node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
Cardiotoxicity,regular,1,0,1,0.000000,0.000306,False,446,1
Cardiovascular_arteriosclerosis_unspecified,regular,0,1,1,0.000000,0.000282,False,447,1
Cardiovascular_morbidity,regular,1,0,1,0.000000,0.000813,False,9,1
Carrageenan,regular,0,5,5,0.000000,0.000282,False,451,1
Caspase_1,regular,1,0,1,0.000000,0.000437,False,65,1
Caspase_Inhibitor,regular,0,1,1,0.000000,0.000282,False,452,1
Castor_Oil,regular,0,1,1,0.000000,0.000282,False,454,1
Cataract,regular,0,1,1,0.000000,0.000282,False,455,1
Cell_Adhesion_Molecules,regular,2,0,2,0.000000,0.000618,False,57,1
Cell_Cycle,regular,0,1,1,0.000000,0.000282,False,456,1
Cell_Cycle_Arrest,regular,3,1,4,0.000000,0.014056,True,218,172
Cell_Cycle_Progression,regular,0,1,1,0.000000,0.000282,False,457,1
Cell_Growth,regular,0,1,1,0.000000,0.000282,False,458,1
Cell_Survival,regular,1,2,3,0.000000,0.009668,True,218,172
Ceramides,regular,0,1,1,0.000000,0.000282,False,459,1
Cerebral_Amyloid_Angiopathy,regular,0,1,1,0.000000,0.000282,False,460,1
Cerebral_Edema,regular,1,0,1,0.000000,0.000813,False,140,1
Cerebral_Hemorrhage,regular,1,0,1,0.000000,0.000813,False,141,1
Cerebral_Infarction,regular,1,0,1,0.000000,0.000343,False,207,1
Cerebral_atrophy,regular,1,1,2,0.000000,0.001482,True,218,172
Cerebrospinal_Fluid,regular,0,1,1,0.000000,0.000282,False,461,1
Cerebrovascular_Disorders,regular,1,1,2,0.000000,0.000813,False,143,1
Cervical_Ripening,regular,0,1,1,0.000000,0.000282,False,462,1
Cesarean_section,regular,0,1,1,0.000000,0.000282,False,463,1
Cessation_of_life,regular,103,0,103,0.000000,0.039536,False,0,1
Challenge,regular,1,0,1,0.000000,0.000406,False,225,1
Charcot_Marie_Tooth_Disease,regular,1,0,1,0.000000,0.000286,False,464,1
Chemicals,regular,0,3,3,0.000000,0.000282,False,465,1
Chemokine_C_C_Motif_Ligand_4_CCL4,regular,0,7,7,0.000000,0.000282,False,466,1
Chemotherapeutic_agent,regular,0,1,1,0.000000,0.000282,False,467,1
Chitosan,regular,0,1,1,0.000000,0.000282,False,468,1
Chlamydia_trachomatis,regular,0,1,1,0.000000,0.000282,False,469,1
Chlorides,regular,1,0,1,0.000000,0.000469,False,194,1
Chloroquine,regular,0,1,1,0.000000,0.000282,False,470,1
Chlorpyrifos,regular,0,1,1,0.000000,0.000282,False,471,1
Cholera_Toxin,regular,0,1,1,0.000000,0.000282,False,472,1
Cholestasis,regular,1,0,1,0.000000,0.000308,False,473,1
Chondrocytes,regular,1,0,1,0.000000,0.000309,False,62,1
Chromatin,regular,1,0,1,0.000000,0.000320,False,254,1
Chronic_Obstructive_Airway_Disease,regular,0,2,2,0.000000,0.000282,False,479,1
Chronic_gastritis_NOS,regular,1,0,1,0.000000,0.000330,False,480,1
Chronic_heart_failure,regular,1,0,1,0.000000,0.000813,False,144,1
Chronic_infectious_disease,regular,0,1,1,0.000000,0.000282,False,481,1
Chronic_inflammation,regular,1,2,3,0.000000,0.000408,True,218,172
Chronic_liver_disease_NOS,regular,2,0,2,0.000000,0.000593,False,482,1
Chymosin_REN,regular,0,1,1,0.000000,0.000282,False,483,1
Cigarette_smoke,regular,0,4,4,0.000000,0.000282,False,485,1
Cisplatin,regular,0,13,13,0.000000,0.000282,False,490,1
Clip,regular,0,1,1,0.000000,0.000282,False,491,1
Clipping,regular,0,1,1,0.000000,0.000282,False,492,1
Clone_Cells,regular,0,2,2,0.000000,0.000282,False,493,1
Clonidine,regular,0,1,1,0.000000,0.000282,False,494,1
Closure_by_clamp,regular,0,2,2,0.000000,0.000282,False,495,1
Cocaine,regular,0,5,5,0.000000,0.000282,False,497,1
Colitis,regular,2,0,2,0.000000,0.000462,False,498,1
Colorectal_Cancer,regular,1,0,1,0.000000,0.000302,False,328,1
Complement_System_Proteins,regular,1,0,1,0.000000,0.000396,False,78,1
Compression_procedure,regular,0,1,1,0.000000,0.000282,False,499,1
Concanavalin_A,regular,0,5,5,0.000000,0.000282,False,502,1
Congenital_Abnormality,regular,1,1,2,0.000000,0.000289,False,503,1
Congenital_Disorders,regular,1,0,1,0.000000,0.000286,False,504,1
Connective_Tissue_Diseases,regular,1,0,1,0.000000,0.000286,False,507,1
Constriction_injury,regular,0,1,1,0.000000,0.000282,False,508,1
Constriction_procedure,regular,0,3,3,0.000000,0.000282,False,509,1
Contraceptives_Oral,regular,0,1,1,0.000000,0.000282,False,510,1
Contracture,regular,1,0,1,0.000000,0.000362,False,427,1
Contrast_Media,regular,0,2,2,0.000000,0.000282,False,511,1
Copper,regular,0,1,1,0.000000,0.000282,False,512,1
Coronary_Arteriosclerosis,regular,1,3,4,0.000000,0.000813,True,218,172
Coronary_Artery_Vasospasm,regular,0,1,1,0.000000,0.000282,False,513,1
Coronary_Occlusion,regular,0,1,1,0.000000,0.000282,False,514,1
Coronary_heart_disease,regular,1,1,2,0.000000,0.000813,False,146,1
Coronavirus_Infections,regular,0,1,1,0.000000,0.000282,False,515,1
Corticosterone,regular,1,1,2,0.000000,0.000404,True,218,172
Coughing,regular,1,0,1,0.000000,0.000330,False,318,1
Curcumin,regular,0,5,5,0.000000,0.000282,False,516,1
Cyanobacterium,regular,0,1,1,0.000000,0.000282,False,517,1
Cyclic_AMP_Dependent_Protein_Kinases,regular,2,1,3,0.000000,0.000549,True,218,172
Cyclic_GMP,regular,3,0,3,0.000000,0.000994,False,20,1
Cycloheximide,regular,0,2,2,0.000000,0.000282,False,520,1
Cyclophosphamide,regular,0,2,2,0.000000,0.000282,False,522,1
Cyclosporine,regular,0,3,3,0.000000,0.000282,False,524,1
Cystic_Fibrosis,regular,1,0,1,0.000000,0.000286,False,525,1
Cystitis,regular,1,0,1,0.000000,0.000402,False,521,1
Cytokine_Storm,regular,1,0,1,0.000000,0.000406,False,226,1
Cytolysins,regular,1,0,1,0.000000,0.000350,False,474,1
Cytopathic_effect,regular,1,0,1,0.000000,0.000295,False,526,1
Cytotoxic_agent,regular,0,1,1,0.000000,0.000282,False,527,1
DNA,regular,0,2,2,0.000000,0.000282,False,528,1
DNA_Fragmentation,regular,0,1,1,0.000000,0.000282,False,529,1
DNA_Mitochondrial,regular,0,1,1,0.000000,0.000282,False,530,1
DOCA,regular,0,1,1,0.000000,0.000282,False,531,1
Dactinomycin,regular,0,2,2,0.000000,0.000282,False,532,1
Deafness,regular,1,0,1,0.000000,0.000286,False,533,1
Death_finding,regular,1,0,1,0.000000,0.000289,False,534,1
Deep_Vein_Thrombosis,regular,1,0,1,0.000000,0.000362,False,535,1
Defibrillators_Implantable,regular,0,1,1,0.000000,0.000282,False,536,1
Degenerative_polyarthritis,regular,0,2,2,0.000000,0.000282,False,537,1
Dementia,regular,0,1,1,0.000000,0.000282,False,538,1
Dementia_Vascular,regular,2,0,2,0.000000,0.002013,False,147,1
Denervation,regular,0,1,1,0.000000,0.000282,False,539,1
Deoxycorticosterone,regular,0,1,1,0.000000,0.000282,False,540,1
Deoxyribonuclease_I,regular,1,0,1,0.000000,0.000342,False,541,1
Dependence,regular,1,0,1,0.000000,0.000356,False,374,1
Depressive_disorder,regular,1,0,1,0.000000,0.000297,False,95,1
Detection,regular,0,1,1,0.000000,0.000282,False,542,1
Deterioration,regular,0,1,1,0.000000,0.000282,False,543,1
Dexamethasone,regular,0,7,7,0.000000,0.000282,False,546,1
Dextran,regular,0,1,1,0.000000,0.000282,False,547,1
Dextran_Sulfate,regular,0,2,2,0.000000,0.000282,False,548,1
Dextran_Sulfate_Sodium,regular,0,4,4,0.000000,0.000282,False,550,1
Diabetes_Insipidus_Nephrogenic,regular,1,0,1,0.000000,0.000402,False,551,1
Diabetic,regular,2,0,2,0.000000,0.000366,False,292,1
Diabetic_Retinopathy,regular,0,1,1,0.000000,0.000282,False,553,1
Diarrheal_disorder,regular,0,1,1,0.000000,0.000282,False,554,1
Diastolic_dysfunction,regular,1,0,1,0.000000,0.000813,False,148,1
Diet,regular,0,25,25,0.000000,0.000282,False,564,1
Diet_High_Fat,regular,0,13,13,0.000000,0.000282,False,566,1
Diet_Mediterranean,regular,0,1,1,0.000000,0.000282,False,567,1
Diet_Protein_Restricted,regular,0,1,1,0.000000,0.000282,False,568,1
Diphosphonates,regular,0,1,1,0.000000,0.000282,False,569,1
Disability_NOS,regular,14,0,14,0.000000,0.005895,False,5,1
Disease_Progression,regular,0,1,1,0.000000,0.000282,False,570,1
Dissection_of_aorta,regular,1,0,1,0.000000,0.000813,False,149,1
Dissociation,regular,1,0,1,0.000000,0.000322,False,571,1
Docosahexaenoic_Acids,regular,0,1,1,0.000000,0.000282,False,572,1
Dopamine_Receptor,regular,0,1,1,0.000000,0.000282,False,573,1
Down_Regulation,regular,2,1,3,0.000000,0.000335,True,218,172
Doxorubicin,regular,0,10,10,0.000000,0.000282,False,575,1
Drinking_Water,regular,0,1,1,0.000000,0.000282,False,576,1
Dysbiosis,regular,1,0,1,0.000000,0.000300,False,565,1
Dyskinetic_syndrome,regular,1,0,1,0.000000,0.000402,False,577,1
Dyslipidemias,regular,1,0,1,0.000000,0.000291,False,555,1
E2F1_gene_E2F1_UBE2L3,regular,0,1,1,0.000000,0.000282,False,578,1
EGF_gene_EGF,regular,0,1,1,0.000000,0.000282,False,579,1
ERBB2_gene_ERBB2,regular,1,0,1,0.000000,0.000437,False,213,1
ERCC8_CSH1_HSPA9,regular,0,1,1,0.000000,0.000282,False,580,1
Eating,regular,3,0,3,0.000000,0.000661,False,132,1
Edema,regular,9,0,9,0.000000,0.001764,False,150,1
Emodin,regular,0,1,1,0.000000,0.000282,False,582,1
Emotional_Stress,regular,0,1,1,0.000000,0.000282,False,583,1
Enalapril,regular,0,1,1,0.000000,0.000282,False,584,1
Encephalitis,regular,1,0,1,0.000000,0.000295,False,585,1
Encephalopathies,regular,1,0,1,0.000000,0.000813,False,151,1
End_stage_renal_failure,regular,7,0,7,0.000000,0.002027,False,10,1
Endarterectomy_Carotid,regular,0,1,1,0.000000,0.000282,False,586,1
Endocrine_System_Diseases,regular,0,1,1,0.000000,0.000282,False,587,1
Endocrine_therapy,regular,0,1,1,0.000000,0.000282,False,588,1
Endothelin,regular,0,2,2,0.000000,0.000282,False,589,1
Endothelium,regular,2,1,3,0.000000,0.000628,True,218,172
Endotoxemia,regular,1,0,1,0.000000,0.000297,False,96,1
Endotoxins,regular,0,7,7,0.000000,0.000282,False,591,1
Enhancer,regular,0,1,1,0.000000,0.000282,False,592,1
Enterobacteriaceae,regular,0,1,1,0.000000,0.000282,False,593,1
Entire_nerve,regular,1,0,1,0.000000,0.000302,False,594,1
Entire_sympathetic_nerve,regular,1,0,1,0.000000,0.000302,False,595,1
Epidermal_Growth_Factor_EGF,regular,0,2,2,0.000000,0.000282,False,596,1
Epidermal_Growth_Factor_Receptor_EGFR,regular,1,0,1,0.000000,0.000437,False,214,1
Epinephrine,regular,0,8,8,0.000000,0.000282,False,598,1
Epithelial_Cells,regular,1,1,2,0.000000,0.000297,True,218,172
Epitopes,regular,0,1,1,0.000000,0.000282,False,599,1
Epoprostenol,regular,0,1,1,0.000000,0.000282,False,600,1
Equilibrium,regular,0,1,1,0.000000,0.000282,False,601,1
Erectile_dysfunction,regular,1,0,1,0.000000,0.000813,False,152,1
Erythropoiesis,regular,1,0,1,0.000000,0.000402,False,602,1
Erythropoietin_EPO,regular,0,2,2,0.000000,0.000282,False,603,1
Escherichia_coli,regular,0,2,2,0.000000,0.000282,False,604,1
Essential_Hypertension,regular,1,1,2,0.000000,0.000813,True,218,172
Estradiol,regular,0,1,1,0.000000,0.000282,False,605,1
Estrogen_Receptors,regular,1,0,1,0.000000,0.000310,False,357,1
Estrogen_Replacement_Therapy,regular,0,1,1,0.000000,0.000282,False,606,1
Ethanol,regular,0,35,35,0.000000,0.000282,False,616,1
Etomidate,regular,0,1,1,0.000000,0.000282,False,617,1
Etoposide,regular,0,1,1,0.000000,0.000282,False,618,1
Evaluation,regular,1,0,1,0.000000,0.001482,False,200,1
Evaluation_procedure,regular,1,0,1,0.000000,0.001482,False,201,1
Excision,regular,0,2,2,0.000000,0.000282,False,619,1
Exercise,regular,0,12,12,0.000000,0.000282,False,623,1
Exocytosis,regular,3,0,3,0.000000,0.000385,False,38,1
Extended_spectrum_beta_lactamase,regular,1,0,1,0.000000,0.000586,False,104,1
Extracellular_Matrix,regular,1,0,1,0.000000,0.000555,False,624,1
Extravasation,regular,3,0,3,0.000000,0.001133,False,153,1
FAS,regular,0,1,1,0.000000,0.000282,False,625,1
FOS_gene_FOS,regular,1,1,2,0.000000,0.000439,True,218,172
FPR1_gene_FPR1,regular,0,1,1,0.000000,0.000282,False,626,1
Fabry_Disease,regular,1,0,1,0.000000,0.000286,False,627,1
Falls,regular,3,0,3,0.000000,0.000712,False,620,1
Familial_Alzheimer_s_disease,regular,1,0,1,0.000000,0.000286,False,628,1
Familial_Mediterranean_Fever,regular,1,0,1,0.000000,0.000286,False,629,1
Familial_disease,regular,1,0,1,0.000000,0.000286,False,630,1
Fatigue,regular,1,0,1,0.000000,0.000302,False,621,1
Fatty_Acids,regular,0,1,1,0.000000,0.000282,False,631,1
Fatty_Acids_Nonesterified,regular,0,1,1,0.000000,0.000282,False,632,1
Fatty_Acids_Volatile,regular,1,0,1,0.000000,0.000300,False,392,1
Fatty_Liver,regular,4,0,4,0.000000,0.000443,False,130,1
Fatty_degeneration,regular,2,0,2,0.000000,0.000298,False,556,1
Febrile_neutropenia,regular,1,0,1,0.000000,0.000297,False,633,1
Fenretinide,regular,0,1,1,0.000000,0.000282,False,634,1
Fentanyl,regular,0,1,1,0.000000,0.000282,False,635,1
Ferritin,regular,1,0,1,0.000000,0.000312,False,636,1
Fever,regular,1,0,1,0.000000,0.000297,False,97,1
Fibroblast_Growth_Factor_2,regular,0,2,2,0.000000,0.000282,False,637,1
Fibromuscular_Dysplasia,regular,0,1,1,0.000000,0.000282,False,638,1
Fibrosis_Liver,regular,4,0,4,0.000000,0.000471,False,439,1
Fitness,regular,0,1,1,0.000000,0.000282,False,639,1
Flavonoids,regular,0,3,3,0.000000,0.000282,False,640,1
Fluid_overload,regular,0,1,1,0.000000,0.000282,False,641,1
Fluorescence,regular,1,0,1,0.000000,0.000322,False,642,1
Fluorouracil,regular,0,3,3,0.000000,0.000282,False,643,1
Foam_Cells,regular,1,0,1,0.000000,0.000316,False,644,1
Formalin,regular,0,3,3,0.000000,0.000282,False,646,1
Forskolin,regular,0,4,4,0.000000,0.000282,False,647,1
Fracture,regular,3,0,3,0.000000,0.000591,False,245,1
Freund_s_Adjuvant,regular,0,3,3,0.000000,0.000282,False,649,1
Fructose,regular,0,2,2,0.000000,0.000282,False,650,1
G2_Phase,regular,0,1,1,0.000000,0.000282,False,651,1
GABPA_NFE2L2,regular,0,1,1,0.000000,0.000282,False,652,1
GA_Binding_Protein_Transcription_Factor_GABPA_NFE2L2,regular,0,1,1,0.000000,0.000282,False,653,1
GLI2,regular,1,0,1,0.000000,0.000297,False,113,1
GTP_Binding_Proteins,regular,1,0,1,0.000000,0.000328,False,36,1
Galactosamine,regular,0,1,1,0.000000,0.000282,False,654,1
Gastric_mucosa,regular,1,0,1,0.000000,0.000289,False,607,1
Gastric_mucosal_lesion,regular,1,0,1,0.000000,0.000289,False,611,1
Gastric_ulcer,regular,4,0,4,0.000000,0.000567,False,262,1
Gastritis,regular,1,0,1,0.000000,0.000330,False,655,1
Gaucher_Disease,regular,1,0,1,0.000000,0.000286,False,656,1
Gelatinase_B,regular,1,0,1,0.000000,0.000320,False,60,1
Gene_Expression,regular,2,0,2,0.000000,0.000327,False,83,1
Gene_Mutation,regular,0,1,1,0.000000,0.000282,False,657,1
Genistein,regular,0,2,2,0.000000,0.000282,False,658,1
Gentamicins,regular,0,1,1,0.000000,0.000282,False,659,1
Gingival_Overgrowth,regular,1,0,1,0.000000,0.000362,False,523,1
Glomerulonephritis,regular,0,1,1,0.000000,0.000282,False,661,1
Glomerulosclerosis,regular,1,0,1,0.000000,0.000813,False,154,1
Glucocorticoid_Receptor,regular,1,0,1,0.000000,0.000300,False,662,1
Glucocorticoid_remediable_aldosteronism,regular,0,1,1,0.000000,0.000282,False,663,1
Glucocorticoids,regular,0,13,13,0.000000,0.000282,False,667,1
Glucose_Intolerance,regular,1,0,1,0.000000,0.000291,False,557,1
Glutamate,regular,0,10,10,0.000000,0.000282,False,668,1
Glutathione,regular,0,2,2,0.000000,0.000282,False,671,1
Glycerol,regular,0,1,1,0.000000,0.000282,False,672,1
Glycogen,regular,1,0,1,0.000000,0.000329,False,48,1
Glycogen_Starch_Synthase,regular,1,0,1,0.000000,0.000329,False,49,1
Glycogen_Synthase_Kinase_3,regular,0,1,1,0.000000,0.000282,False,673,1
Glycosylation_End_Products_Advanced,regular,0,2,2,0.000000,0.000282,False,674,1
Glycyrrhizic_Acid,regular,0,1,1,0.000000,0.000282,False,675,1
Gram_Negative_Bacteria,regular,0,1,1,0.000000,0.000282,False,676,1
Gram_Positive_Bacteria,regular,0,1,1,0.000000,0.000282,False,677,1
Gram_negative_bacillus,regular,0,1,1,0.000000,0.000282,False,678,1
Growth,regular,82,0,82,0.000000,0.013883,False,17,1
Guanylate_Cyclase,regular,1,0,1,0.000000,0.000514,False,21,1
HIV,regular,0,1,1,0.000000,0.000282,False,679,1
Halothane,regular,0,1,1,0.000000,0.000282,False,681,1
Headache,regular,1,0,1,0.000000,0.000813,False,155,1
Heart_Arrest,regular,1,1,2,0.000000,0.000471,False,167,1
Heart_Diseases,regular,1,3,4,0.000000,0.000813,True,218,172
Helicobacter_pylori,regular,0,5,5,0.000000,0.000282,False,683,1
Helper_Inducer_T_Lymphocyte,regular,0,2,2,0.000000,0.000282,False,684,1
Hemagglutination,regular,2,0,2,0.000000,0.000404,False,23,1
Hemiparesis,regular,1,0,1,0.000000,0.000981,False,6,1
Hemiplegia,regular,1,0,1,0.000000,0.000981,False,7,1
Hemolytic_Uremic_Syndrome,regular,0,1,1,0.000000,0.000282,False,685,1
Hemorrhagic_Fevers_Viral,regular,1,0,1,0.000000,0.000295,False,686,1
Heparin,regular,0,1,1,0.000000,0.000282,False,687,1
Heparin_Low_Molecular_Weight,regular,0,3,3,0.000000,0.000282,False,689,1
Hepatitis,regular,2,0,2,0.000000,0.000343,False,500,1
Hepatitis_B,regular,0,1,1,0.000000,0.000282,False,690,1
Hepatitis_B_Virus,regular,0,2,2,0.000000,0.000282,False,692,1
Hepatitis_C,regular,0,1,1,0.000000,0.000282,False,693,1
Hepatitis_C_virus,regular,0,5,5,0.000000,0.000282,False,695,1
Hepatitis_Chronic,regular,1,0,1,0.000000,0.000330,False,694,1
Hepatolenticular_Degeneration,regular,1,0,1,0.000000,0.000286,False,696,1
Hepatotoxicity,regular,4,0,4,0.000000,0.000411,False,259,1
Hereditary_Diseases,regular,1,0,1,0.000000,0.000286,False,697,1
Herpes_zoster_disease,regular,1,0,1,0.000000,0.000289,False,698,1
Herpesvirus_1_Human,regular,0,1,1,0.000000,0.000282,False,699,1
High_Density_Lipoprotein_Cholesterol,regular,2,0,2,0.000000,0.000470,False,475,1
Hormone_replacement_therapy,regular,0,2,2,0.000000,0.000282,False,701,1
Hospital_admission,regular,2,0,2,0.000000,0.001958,False,8,1
Hospitalization,regular,12,0,12,0.000000,0.006243,False,4,1
Human_Chorionic_Gonadotropin,regular,0,2,2,0.000000,0.000282,False,704,1
Human_Papillomavirus,regular,0,2,2,0.000000,0.000282,False,706,1
Human_cells,regular,2,0,2,0.000000,0.000335,False,39,1
Huntington_Disease,regular,1,0,1,0.000000,0.000286,False,707,1
Hybridomas,regular,0,2,2,0.000000,0.000282,False,708,1
Hydralazine,regular,0,1,1,0.000000,0.000282,False,709,1
Hydrocephalus,regular,2,0,2,0.000000,0.000463,False,209,1
Hydrogel,regular,0,1,1,0.000000,0.000282,False,711,1
Hydrogen_Peroxide,regular,0,11,11,0.000000,0.000282,False,712,1
Hydronephrosis,regular,1,1,2,0.000000,0.000343,True,218,172
Hydroxymethylglutaryl_CoA_Reductase_Inhibitors,regular,0,5,5,0.000000,0.000282,False,714,1
Hyperactive_behavior,regular,2,0,2,0.000000,0.000410,False,300,1
Hyperaldosteronism,regular,0,1,1,0.000000,0.000282,False,715,1
Hyperalgesia,regular,1,0,1,0.000000,0.000330,False,449,1
Hypercholesterolemia_Familial,regular,1,0,1,0.000000,0.000286,False,716,1
Hyperhomocysteinemia,regular,1,0,1,0.000000,0.000291,False,558,1
Hyperlipidemia,regular,2,0,2,0.000000,0.000310,False,559,1
Hypernatremia,regular,0,1,1,0.000000,0.000282,False,717,1
Hyperparathyroidism,regular,0,1,1,0.000000,0.000282,False,718,1
Hyperphagia,regular,0,1,1,0.000000,0.000282,False,720,1
Hyperplasia,regular,1,1,2,0.000000,0.000674,True,218,172
Hypertension_Portal,regular,2,0,2,0.000000,0.001045,False,14,1
Hypertension_Renovascular,regular,0,1,1,0.000000,0.000282,False,721,1
Hypertensive,regular,1,0,1,0.000000,0.000315,False,197,1
Hypertensive_heart_disease_NOS,regular,1,0,1,0.000000,0.000813,False,158,1
Hypertrophy_Left_Ventricular,regular,1,0,1,0.000000,0.000813,False,162,1
Hypoplasia,regular,0,1,1,0.000000,0.000282,False,723,1
IGHE,regular,2,0,2,0.000000,0.000549,False,72,1
IMPACT_gene,regular,0,2,2,0.000000,0.000282,False,724,1
I_Kappa_B_Alpha,regular,1,1,2,0.000000,0.000297,True,218,172
Immobilization,regular,0,2,2,0.000000,0.000282,False,725,1
Immune_Cell,regular,0,1,1,0.000000,0.000282,False,726,1
Immune_Tolerance,regular,1,0,1,0.000000,0.000396,False,669,1
Immunity_Cellular,regular,1,0,1,0.000000,0.000289,False,727,1
Immunity_Mucosal,regular,1,0,1,0.000000,0.000289,False,728,1
Immunization,regular,0,1,1,0.000000,0.000282,False,729,1
Immunoglobulins,regular,1,0,1,0.000000,0.000401,False,82,1
Immunologic_Adjuvants,regular,0,1,1,0.000000,0.000282,False,730,1
Immunologic_Deficiency_Syndromes,regular,1,0,1,0.000000,0.000286,False,731,1
Immunosuppressive_Agents,regular,0,1,1,0.000000,0.000282,False,732,1
Immunotherapy,regular,0,1,1,0.000000,0.000282,False,733,1
Induction,regular,0,2,2,0.000000,0.000282,False,734,1
Infarction,regular,2,0,2,0.000000,0.000976,False,164,1
Inferior_Colliculus,regular,0,1,1,0.000000,0.000282,False,735,1
Infertility,regular,1,0,1,0.000000,0.000545,False,351,1
Inflammation_Mediators,regular,1,0,1,0.000000,0.000297,False,114,1
Inflammatory_cell,regular,0,1,1,0.000000,0.000282,False,736,1
Inflammatory_pain,regular,1,0,1,0.000000,0.000362,False,648,1
Influenza_vaccination,regular,0,1,1,0.000000,0.000282,False,738,1
Infusion_procedures,regular,0,2,2,0.000000,0.000282,False,739,1
Inhibitor,regular,0,2,2,0.000000,0.000282,False,740,1
Injection,regular,0,1,1,0.000000,0.000282,False,741,1
Injection_procedure,regular,0,13,13,0.000000,0.000282,False,742,1
Injections_Intraperitoneal,regular,0,1,1,0.000000,0.000282,False,743,1
Injury_of_stomach,regular,1,0,1,0.000000,0.000289,False,612,1
Insulin_Receptor_INSR,regular,1,0,1,0.000000,0.000329,False,50,1
Integrins,regular,0,1,1,0.000000,0.000282,False,745,1
Intercellular_adhesion_molecule_1,regular,2,0,2,0.000000,0.000335,False,61,1
Interferons,regular,0,2,2,0.000000,0.000282,False,747,1
Interleukin_12,regular,3,0,3,0.000000,0.000540,False,69,1
Interleukin_17,regular,3,0,3,0.000000,0.000632,False,31,1
Interleukin_2_Receptor_Alpha_IL2RA_ISG20,regular,1,0,1,0.000000,0.000401,False,71,1
Interleukin_3,regular,0,2,2,0.000000,0.000282,False,748,1
Interleukin_5,regular,1,0,1,0.000000,0.000401,False,73,1
Interleukin_8,regular,2,0,2,0.000000,0.000335,False,66,1
Internal_Ribosome_Entry_Site,regular,0,1,1,0.000000,0.000282,False,749,1
Intestinal_Diseases,regular,1,0,1,0.000000,0.000302,False,324,1
Intestinal_Microbiome,regular,0,2,2,0.000000,0.000282,False,750,1
Intestines,regular,1,0,1,0.000000,0.000297,False,84,1
Intracranial_Hemorrhages,regular,1,0,1,0.000000,0.000813,False,165,1
Intraocular_pressure_disorder,regular,6,0,6,0.000000,0.001692,False,129,1
Intubation_Intratracheal,regular,0,1,1,0.000000,0.000282,False,751,1
Ionizing_radiation,regular,0,1,1,0.000000,0.000282,False,752,1
Ions,regular,0,6,6,0.000000,0.000282,False,753,1
Iron,regular,0,8,8,0.000000,0.000282,False,754,1
Iron_deficiency,regular,0,1,1,0.000000,0.000282,False,755,1
Ischemic_Preconditioning,regular,0,1,1,0.000000,0.000282,False,757,1
Isoflurane,regular,0,1,1,0.000000,0.000282,False,758,1
Isolate_microorganism,regular,0,1,1,0.000000,0.000282,False,759,1
Isoproterenol,regular,0,9,9,0.000000,0.000282,False,760,1
Juxtaglomerular_tumor,regular,0,1,1,0.000000,0.000282,False,761,1
Kainate,regular,0,1,1,0.000000,0.000282,False,762,1
Kainic_Acid,regular,0,1,1,0.000000,0.000282,False,763,1
Ketamine,regular,0,1,1,0.000000,0.000282,False,764,1
Kidney_Failure_Acute,regular,10,0,10,0.000000,0.002227,False,24,1
Kidney_Transplantation,regular,0,1,1,0.000000,0.000282,False,765,1
Klebsiella_pneumonia_bacterium,regular,0,1,1,0.000000,0.000282,False,766,1
Kupffer_Cells,regular,1,0,1,0.000000,0.000297,False,85,1
LRRK2_gene_LRRK2,regular,0,1,1,0.000000,0.000282,False,767,1
LY_294002,regular,0,1,1,0.000000,0.000282,False,768,1
Labor_Childbirth,regular,8,0,8,0.000000,0.002503,False,63,1
Lack_of_sensation,regular,10,0,10,0.000000,0.002811,False,171,1
Left_ventricular_systolic_dysfunction,regular,0,1,1,0.000000,0.000282,False,769,1
Lesion_of_stomach,regular,1,0,1,0.000000,0.000289,False,613,1
Leucine_Zippers,regular,1,0,1,0.000000,0.000300,False,664,1
Leukocytes,regular,1,2,3,0.000000,0.000297,True,218,172
Leukoencephalopathy,regular,1,0,1,0.000000,0.000286,False,770,1
Leukopenia,regular,1,0,1,0.000000,0.000297,False,771,1
Levodopa,regular,0,2,2,0.000000,0.000282,False,772,1
Lewy_Body_Disease,regular,1,0,1,0.000000,0.001482,False,202,1
Licorice,regular,0,1,1,0.000000,0.000282,False,773,1
Lidocaine,regular,0,1,1,0.000000,0.000282,False,774,1
Ligation,regular,0,9,9,0.000000,0.000282,False,775,1
Lipid_Peroxidation,regular,7,0,7,0.000000,0.001933,False,1,1
Lipids,regular,0,2,2,0.000000,0.000282,False,776,1
Lipogenesis,regular,1,0,1,0.000000,0.000329,False,42,1
Lipolysis,regular,5,0,5,0.000000,0.000714,False,46,1
Liposomes,regular,0,1,1,0.000000,0.000282,False,777,1
Liquid_substance,regular,0,1,1,0.000000,0.000282,False,778,1
Lithium,regular,0,2,2,0.000000,0.000282,False,779,1
Liver_Failure,regular,0,1,1,0.000000,0.000282,False,780,1
Liver_Failure_Acute,regular,2,0,2,0.000000,0.000337,False,98,1
Liver_damage,regular,5,0,5,0.000000,0.000426,False,99,1
Locomotion,regular,1,0,1,0.000000,0.000330,False,496,1
Long_QT_Syndrome,regular,1,0,1,0.000000,0.000286,False,781,1
Losartan,regular,0,1,1,0.000000,0.000282,False,782,1
Lung,regular,1,0,1,0.000000,0.000297,False,86,1
Lung_Diseases_Interstitial,regular,0,1,1,0.000000,0.000282,False,783,1
Lung_Injury,regular,1,0,1,0.000000,0.000297,False,100,1
